date,nwvf_time_integral
2000-01-03,0.0
2000-01-10,1594351.2704016299
2000-01-17,371327.09570551495
2000-01-24,-1342027.875880717
2000-01-31,-58325.83596123928
2000-02-07,-92472.44459470923
2000-02-14,784111.9580370794
2000-02-21,-369507.37262770126
2000-02-28,1693890.6248196885
2000-03-06,-900894.6934952142
2000-03-13,-866871.2468231608
2000-03-20,2177279.7403061897
2000-03-27,-1237757.0035010152
2000-04-03,-868619.3996828379
2000-04-10,1985814.4082653278
2000-04-17,-1403705.7750526653
2000-04-24,-475191.8337921912
2000-05-08,1867740.3989508648
2000-05-15,634296.9154284776
2000-05-22,3313164.2551200795
2000-05-29,550768.228497332
2000-06-12,2622973.791979414
2000-06-19,-1175880.1793944745
2000-06-26,54141.86090088197
2000-07-03,827884.9806110684
2000-07-10,-1090438.7439039242
2000-07-17,4910635.683541373
2000-07-24,10073020.518573672
2000-07-31,-252575.45131151986
2000-08-07,2477909.9599772603
2000-08-14,1223327.131312134
2000-08-21,-2968623.698259382
2000-08-28,1500657.4954936407
2000-09-04,665912.925380135
2000-09-11,1988814.2219572098
2000-09-18,3510575.484885595
2000-09-25,2679349.4344826355
2000-10-02,1786994.284996474
2000-10-09,8732368.814464986
2000-10-16,6105497.096496562
2000-10-30,4562652.95903207
2000-11-06,452814.00504737004
2000-11-13,231861.12470718822
2000-11-20,2296308.9515323807
2000-11-27,1635644.575528646
2000-12-04,-21911.02876630201
2000-12-11,-187624.0509451009
2000-12-18,333540.6406381548
2000-12-25,-313384.75130103255
2001-01-01,-730593.5633543461
2001-01-08,850490.6612211886
2001-01-15,1845227.5248021542
2001-01-22,1491925.6320127633
2001-01-29,1615224.7953396514
2001-02-05,2270519.0204517436
2001-02-12,760378.930300229
2001-02-19,1859325.4472153953
2001-02-26,-531797.5462483846
2001-03-05,-934310.2935156955
2001-03-12,-27290.09819459195
2001-03-19,-1128519.8432776048
2001-03-26,-699082.9538150111
2001-04-02,-114323.60939395381
2001-04-09,-111986.51417104786
2001-04-16,383338.2832967227
2001-04-23,-837170.5207202239
2001-04-30,3223216.7588350726
2001-05-07,1652130.7059103546
2001-05-14,-324472.524245074
2001-05-21,-319740.366070593
2001-05-28,-1112757.4383616562
2001-06-04,-372897.13345261745
2001-06-11,2696545.188799958
2001-06-18,33701.05477446539
2001-06-25,2605730.6258928324
2001-07-02,-884447.4409385844
2001-07-09,1167961.3217320365
2001-07-16,3137855.275587006
2001-07-23,588446.305175048
2001-07-30,1374785.0942641979
2001-08-06,-753015.7840623169
2001-08-13,2576287.927639986
2001-08-20,49511.76961670398
2001-08-27,-628641.6847895538
2001-09-03,3408739.9077800363
2001-09-10,2804835.940161924
2001-09-17,9074042.881666875
2001-09-24,2852356.5363084567
2001-10-01,-1764602.429664752
2001-10-08,-820312.4147699475
2001-10-15,4784219.443582201
2001-10-22,-508002.77776809415
2001-10-29,66907.50678838184
2001-11-05,-223393.51895151072
2001-11-12,-604845.5382830817
2001-11-19,-698712.7545175443
2001-11-26,4659345.44149288
2001-12-03,6566764.29757263
2001-12-10,5340729.8862640085
2001-12-17,1662524.083502382
2001-12-24,-2433728.390983473
2001-12-31,-1204354.4999578581
2002-01-07,3080692.9904399225
2002-01-14,1582934.0492758506
2002-01-21,-736185.289178792
2002-01-28,-929626.5974778162
2002-02-04,-446404.58916118694
2002-02-11,30520.72720520963
2002-02-18,668102.7449263118
2002-02-25,-582961.0777686088
2002-03-04,-170377.76396617136
2002-03-11,-1082604.4384887354
2002-03-18,11243.703113193675
2002-03-25,60329.39307647254
2002-04-01,806609.7674316097
2002-04-08,2799342.52825597
2002-04-15,1911874.147763755
2002-04-22,2848635.059251966
2002-04-29,3268990.6057101483
2002-05-06,1186836.685468474
2002-05-13,-285819.3244048789
2002-05-20,-1320517.2729397926
2002-05-27,1652153.0352211911
2002-06-03,1115251.747665123
2002-06-10,2620184.7494834526
2002-06-17,-1816371.1127845005
2002-06-24,-577933.3887498847
2007-07-23,-1807310.615040385
2007-07-30,-803024.477356347
2007-08-06,4008732.372481708
2007-08-13,401728.6968463923
2007-08-20,755448.6564620116
2007-08-27,1225952.5337799818
2007-09-03,-2221052.906957115
2007-09-10,825648.9727876806
2007-09-17,240690.00570460927
2007-09-24,2001355.6057027557
2007-10-01,4251023.521446833
2007-10-08,5223587.408124444
2007-10-15,-281106.2355100714
2007-10-22,3541518.3528666957
2007-12-31,1248481.5259549918
2008-01-07,5607119.627110882
2008-01-14,109063.5103339521
2008-01-21,1368059.6926754962
2008-01-28,654022.0908310403
2008-02-04,-443529.5187912896
2008-02-11,4304279.355665534
2008-02-18,1237742.9984094636
2008-02-25,1203666.944484111
2008-03-03,-483807.76835147827
2008-03-10,563991.5330303122
2008-03-17,-24932.800829004693
2008-03-24,-1193152.173068392
2008-03-31,-524055.2269855963
2008-04-07,-998298.0062455032
2008-04-14,-533158.9908013185
2008-04-21,90069.52247863788
2008-04-28,-516254.791850515
2008-05-05,72197.22004931475
2008-05-12,-711896.6476179205
2008-05-19,-1798159.8751719452
2008-05-26,-171493.99073533184
2008-06-02,1271595.4170437271
2008-06-09,-502196.53532833786
2008-06-16,-2956908.2982947
2008-06-23,-121843.07416969535
2008-06-30,225418.95658954285
2008-07-07,131501.2181506708
2008-07-14,-649623.4684404102
2008-07-21,1749152.3864516078
2008-07-28,2709185.5441054977
2008-08-04,-3237150.7646854357
2008-08-11,-2688792.74813239
2008-08-18,2125810.527489174
2008-08-25,3831921.8905087193
2008-09-01,-655939.4713477578
2008-09-08,-1114906.9198513846
2008-09-15,5746534.298876967
2008-09-22,9555932.995145453
2008-09-29,1912387.9528427615
2008-10-06,-1569691.3966046104
2008-10-13,964352.8677121827
2008-10-20,1559083.0257233763
2008-10-27,1752104.2358856557
2008-11-03,72948.40001434927
2008-11-10,1492752.369292766
2008-11-17,-280546.2380871661
2008-11-24,-377679.43795337173
2008-12-01,-442863.76947805175
2008-12-08,903892.3193091026
2008-12-15,3498937.440292808
2008-12-22,3806453.937975911
2008-12-29,2733079.903444226
2009-01-05,-2157673.383642559
2009-01-12,404477.96887931996
2009-01-19,1904366.9394038457
2009-01-26,2202428.0209745388
2009-02-02,3569377.2528631063
2009-02-09,-1038602.7460642601
2009-02-16,-279636.16159476555
2009-02-23,3233875.165080101
2009-03-02,-176913.9396704922
2009-03-09,2082670.1327998107
2009-03-16,666030.645532427
2009-03-23,-140309.80666684755
2009-03-30,-377399.53248525894
2009-04-06,-1060450.9503148445
2009-04-13,2552209.5437104716
2009-04-20,-716819.8628481672
2009-04-27,717299.2611347648
2009-05-04,2289637.0341491373
2009-05-11,1371613.3752918895
2009-05-18,1096205.640559036
2009-05-25,-123956.95645607986
2009-06-01,941736.1233876435
2009-06-08,-3107773.393948929
2009-06-15,259470.2127246129
2009-06-22,1430465.2274334473
2009-06-29,1643379.614258505
2009-07-06,-613894.569129738
2009-07-13,190988.12540846798
2009-07-20,-4321829.039624668
2009-07-27,-69807.66455482296
2009-08-03,4341328.909489399
2009-08-10,2299871.3243699535
2009-08-17,-491115.9354404787
2009-08-24,4273288.975990848
2009-08-31,225834.96247653058
2009-09-07,3317692.7047732994
2009-09-14,1973626.0008137992
2009-09-21,1390901.047715222
2009-09-28,2511240.7137870668
2009-10-05,-2907703.2057323228
2009-10-12,-2309097.920745387
2009-10-19,2536220.202514916
2009-10-26,1666670.5878116116
2009-11-02,2906229.766923407
2009-11-09,2772640.4661342013
2009-11-16,2522302.9066843945
2009-11-23,2314549.575901833
2009-11-30,130495.51930609228
2009-12-07,980633.967027688
2009-12-14,2472807.5589336585
2009-12-21,-1399453.752106692
2009-12-28,-943527.6550242724
2010-01-04,-1180285.7662783028
2010-01-11,275479.7528675948
2010-01-18,2628275.533921667
2010-01-25,4871550.70487539
2010-02-08,2360822.9444867317
2010-02-15,-135269.33633909762
2010-02-22,-1272596.2474821496
2010-03-08,441704.57931504206
2010-03-15,-1146654.9885152793
2010-03-22,-948597.8699774382
2010-03-29,-1594339.9661716793
2010-04-05,1140776.8935130672
2010-04-12,4102928.288627367
2010-04-19,-314682.75784935866
2010-04-26,-1235023.1459574117
2010-05-03,-294872.7739982204
2010-05-10,236197.61362853542
2010-05-17,2989981.881744567
2010-05-24,2311427.2567281234
2010-05-31,-1417538.7237131896
2010-06-07,-1298256.4416387603
2010-06-14,-1633860.6044454433
2010-06-21,538187.7906067456
2010-06-28,-513902.2379856751
2010-07-05,-520863.4139283091
2010-07-12,3511374.37755478
2010-07-19,2587492.2448826125
2010-07-26,1616123.6239547746
2010-08-02,4950598.044273354
2010-08-09,3441859.2588954144
2010-08-16,2586934.4951761058
2010-08-23,-5660454.780330692
2010-08-30,-2177678.3396078255
2010-09-06,698978.9238764502
2010-09-13,2304500.3536676816
2010-09-20,-1101758.6561640322
2010-09-27,68815.15688329679
2010-10-04,3698512.4569935403
2010-10-11,5624554.898877706
2010-10-18,-3144975.904031313
2010-10-25,-1452123.597539359
2010-11-01,-643474.9450953389
2010-11-08,-1070730.781628569
2010-11-15,-768062.5425686162
2010-11-22,56271.62999332171
2010-11-29,-1904373.302027261
2010-12-06,-784431.5590249808
2010-12-13,-678963.4546519944
2010-12-20,94424.285061254
2010-12-27,-1251182.4886425852
2011-01-03,1013827.1819730765
2011-01-10,-1211819.4043082844
2011-01-17,-97229.46068835544
2011-01-24,2085623.2684690887
2011-01-31,44808.39894363621
2011-02-07,606482.0059550429
2011-02-14,849878.8466443127
2011-02-21,1222815.8650081754
2011-02-28,5664461.47627328
2011-03-07,1113082.8430938893
2011-03-14,881884.7874622537
2011-03-21,5686478.365568572
2011-03-28,-1325310.0038469052
2011-04-04,1522526.2649840245
2011-04-11,2296846.961246218
2011-04-18,2589060.8662604783
2011-04-25,3230364.5504295276
2011-05-02,1525695.806535536
2011-05-09,1164114.2026155756
2011-05-16,475567.0310488659
2011-05-23,-765265.8117090425
2011-05-30,1809152.1785550758
2011-06-06,2657511.237769574
2011-06-13,569198.4921009234
2011-06-20,-2682692.969849196
2011-06-27,-83920.76849427738
2011-07-04,11320.201575891406
2011-07-11,971843.2765851218
2011-07-18,96527.53876880513
2011-07-25,2529711.94868848
2011-08-01,2997243.1083643674
2011-08-08,-3443114.523393894
2011-08-15,-1128925.6943548783
2011-08-22,5015249.267314333
2011-08-29,1146222.878544921
2011-09-12,8756157.180816896
2011-09-19,1129278.4408810402
2011-09-26,2906923.504924399
2011-10-03,3409534.066824716
2011-10-10,-856101.3122483721
2011-10-17,2050222.1035217578
2011-10-24,902765.1363022696
2011-10-31,3160723.629366503
2011-11-07,4437568.292061663
2011-11-14,2987943.9576323694
2011-11-21,-702416.4799011818
2011-11-28,2303270.9869985124
2011-12-05,1672016.4309488416
2011-12-12,118065.95901564386
2011-12-19,894427.1646415149
2011-12-26,2800509.3515918297
2012-01-02,930705.1492900293
2012-01-09,1015336.3556384199
2012-01-16,2105657.5661672098
2012-03-05,2765474.2745206812
2012-03-12,4071891.149015367
2012-03-19,127071.2148737731
2012-03-26,416362.5273673524
2012-04-09,-3078053.6682809656
2012-04-16,-609613.1916698923
2012-04-23,-262500.076624445
2012-04-30,623902.131633932
2012-05-07,-1138322.649217016
2012-05-14,-560480.5041585461
2012-05-21,1530211.182368692
2012-05-28,2241447.1251090136
2012-06-04,-3569997.605160372
2012-07-09,442544.62279726414
2012-07-16,-1960299.8323197225
2012-07-23,-1729138.1410096781
2012-07-30,725628.1004672891
2012-08-06,-1038478.1927146879
2012-08-13,3153602.1806131885
2012-08-20,-1870853.8934122222
2012-08-27,-1881197.9319154888
2012-09-10,6932884.126301177
2012-09-17,3757380.5177904377
2012-09-24,-199591.4359524007
2012-10-01,311617.2375220767
2012-10-08,1153980.5780206653
2012-10-15,436470.5146088673
2012-10-22,-757752.4004884497
2012-10-29,-2218097.6240767213
2012-11-05,366571.6586486149
2012-11-19,1096273.012793535
2012-11-26,980539.4084048267
2012-12-03,308106.61241430574
2012-12-10,669950.3120339878
2012-12-24,2772330.47995798
2013-01-14,500667.0703436608
2013-01-21,607680.0207857139
2013-01-28,-1370259.2623959593
2013-02-04,191380.4678205693
2013-02-11,1115053.016188675
2013-02-18,1069639.0072717124
2013-02-25,435095.6662532089
2013-03-04,-451527.4003294997
2013-03-11,-1441583.6329932162
2013-03-18,-1054053.0280500688
2013-03-25,-1562656.385879735
2013-04-08,-1768021.3634549817
2013-04-22,1380134.3740430293
2013-04-29,1179589.0857382677
2013-05-06,-240764.23611747002
2013-05-13,436206.8294152027
2013-05-20,1644145.7015388093
2013-05-27,2741404.0239666067
2013-06-03,3774774.9356124285
2013-06-10,2726658.1872800784
2013-06-17,-1650537.5632769722
2013-06-24,4805311.993349348
2013-07-01,7551261.932811976
2013-07-08,7599989.905304311
2013-07-22,1426139.2401521811
2013-07-29,2320012.981461968
2013-08-12,6513430.23771086
2013-08-26,10441292.024803314
2013-09-02,4032188.5485424455
2013-09-09,4791831.272131346
2013-09-16,5750384.406427947
2013-09-23,5353940.937285932
2013-09-30,1430871.8079002108
2013-10-07,3596122.016367844
2013-10-28,-716191.0146592988
2013-11-04,-351709.5138218666
2013-11-11,732768.0610735832
2013-11-18,830375.8454300365
2013-11-25,15558.960148433303
2013-12-02,-810286.4429514013
2013-12-23,3155437.2141893115
2013-12-30,45913.020547954984
2014-01-06,463444.44293808256
2014-01-13,-47854.629228196674
2014-01-20,1089702.4410444798
2014-01-27,2922160.447891469
2014-02-03,1464564.936119355
2014-02-10,1754709.9021370441
2014-02-17,1722478.9398684565
2014-02-24,130762.66873673872
2014-03-03,661724.0708754692
2014-03-10,2581824.242520428
2014-03-17,-116344.76655268313
2014-03-24,-637791.6145157047
2014-03-31,1015156.7320751791
2014-04-07,-1028837.3484232727
2014-04-14,951205.0827320708
2014-04-21,1621991.4093226609
2014-04-28,-759336.299831123
2014-05-05,-1433833.281441226
2014-05-12,588638.3617645593
2014-05-19,1022917.5536051819
2014-05-26,620632.3073061152
2014-06-02,1632083.9220285455
2014-06-09,1850567.9583732844
2014-06-16,-1121316.5228052028
2014-06-23,-2896416.2952240175
2014-06-30,60509.513066093066
2014-07-07,2519693.4055464873
2014-07-14,2762157.6373886107
2014-07-21,5858169.366409535
2014-07-28,1822105.0134973642
2014-08-11,2323223.1689762836
2014-08-25,-4876986.867113534
2014-09-01,3237177.3259658
2014-09-29,2424749.3025179547
2014-10-06,6824088.9127847655
2014-10-13,-705762.4831662329
2014-12-15,928801.8122079186
2015-06-08,-1157492.7316220636
2015-06-15,-1621911.3885274425
2015-06-22,-234399.34407130998
2015-06-29,-945074.7857004044
2015-07-06,-2491508.652320283
2015-07-13,-4961328.176432563
2015-07-20,-4993598.90974514
2015-08-17,4728672.874380601
2015-08-24,4991502.199919084
2015-08-31,-58918.0926749598
2015-09-07,-192032.06622245294
2015-09-14,4834513.952984468
2015-09-21,1895519.1154845483
2015-09-28,3904195.882650719
2015-10-05,1910169.3405665732
2015-10-12,4196063.939112623
2015-10-19,2866087.1450296454
2015-10-26,2150386.9807400405
2015-11-02,2080768.8935476085
2015-11-09,1634861.14208235
2015-11-16,2289828.234700884
2015-11-23,-332987.42935514316
2015-11-30,767394.4392241437
2015-12-07,126673.24068013513
2015-12-21,-531486.6677246869
2015-12-28,614535.4001044503
2016-01-04,8057535.631647711
2016-01-11,-349488.29421789414
2016-01-18,-737560.1282391641
2016-01-25,1953043.1313423994
2016-02-01,1712498.4190947334
2016-02-08,-1496594.856451914
2016-02-15,818871.8382835397
2016-02-22,2832033.004160594
2016-02-29,-1398320.4429252865
2016-03-07,1664644.3092406539
2016-03-14,4064919.0685400898
2016-03-21,-1330736.3339960536
2016-03-28,155826.0038510407
2016-04-04,1198891.7594464046
2016-04-11,-849597.9425138872
2016-04-18,-1665899.3599475508
2016-04-25,-1273652.6933608733
2016-05-02,1767691.4885615113
2016-05-09,1740657.0409475602
2016-05-16,71555.11562039073
2016-05-23,1632324.6676177378
2016-05-30,3569572.7641038354
2016-06-06,-740456.360490045
2016-06-13,-1778464.05486421
2016-06-20,1682439.0320493013
2016-06-27,2495869.8797744634
2016-07-04,4701819.475703936
2016-07-11,-522506.01997490576
2016-07-18,-27102.33922256739
2016-07-25,2847106.228670573
2016-08-01,-1842587.74368844
2016-08-08,-69006.1657197649
2016-08-15,1888890.8897227335
2016-08-22,6482570.755418588
2016-08-29,-1543517.5193696248
2016-09-05,2270981.7514187214
2016-09-12,1756688.4142654769
2016-09-19,6339461.607078652
2016-09-26,4959620.822907912
2016-10-03,2769966.258766072
2016-10-10,4030971.6375568067
2016-10-17,3481801.006168299
2016-10-24,6592676.199946614
2016-10-31,3430170.7711081505
2016-11-07,555715.6753768346
2016-11-14,6982424.804258015
2016-11-21,2756254.7170007355
2016-11-28,101638.11385472406
2016-12-05,-629639.8451570107
2016-12-12,-1037012.0867246857
2016-12-19,2556372.488766718
2016-12-26,2736331.289990876
2017-01-02,278478.5905544238
2017-01-23,505653.4865487164
2017-01-30,2651223.0184727274
2017-02-06,2363349.840158897
2017-02-13,4206880.258327544
2017-02-20,-730683.5777441583
2017-02-27,97041.82836460564
2017-03-06,-1271115.4409969957
2017-03-13,839281.1781232466
2017-03-20,1069058.10416915
2017-03-27,1098486.7130919134
2017-04-03,-1038763.3279432085
2017-04-10,-458317.4198432029
2017-04-17,-1053357.6058594054
2017-04-24,-324960.18284586363
2017-05-01,1012436.7593653619
2017-05-08,-2026933.1287456655
2018-01-01,-1213847.6862675888
2018-01-08,-258325.67396602468
2018-01-15,4814970.297674011
2018-01-22,2037006.028397633
2018-01-29,156051.53421860698
2018-02-05,1903226.2474413628
2018-02-12,4374066.419542279
2018-02-19,2290005.609676293
2018-02-26,4081873.7217235225
2018-03-05,-351867.7567744206
2018-03-12,-618841.9497803263
2018-03-19,87613.33546776748
2018-03-26,-1035483.0516469963
2018-04-02,-1328762.4567297099
2018-04-09,-533451.2061331591
2018-04-16,1574461.8687869657
2018-04-23,-380078.06158052327
2018-04-30,88771.76864590579
2018-05-07,5661546.70689786
2018-05-14,4262740.536467496
2018-05-21,3513992.1857737885
2018-05-28,2226032.912319458
2018-06-04,264965.57983592595
2018-06-11,-2752116.9668177785
2018-06-18,1374553.6520945975
2018-06-25,2756337.8447453724
2018-07-02,2722230.9205935383
2018-07-09,4918550.981109191
2018-07-16,6575279.988134383
2018-07-23,8704611.32371738
2018-07-30,8597284.11940082
2018-09-17,1175747.3311638648
2018-09-24,-1247186.5020316308
2018-10-01,-514702.9455594941
2018-10-08,-1555606.324924564
2018-10-15,4644359.696083397
2018-10-22,3742464.4347415958
2018-10-29,-1373897.518754951
2018-11-05,3491830.437576184
2018-11-12,3115906.1814617356
2018-11-19,3246243.6053779423
2018-12-03,-1234362.3277935118
2018-12-10,548866.6348623426
2018-12-17,3491539.1965065296
2018-12-24,1944445.2332693439
2018-12-31,-152284.38128755824
2019-01-07,515540.1650175723
2019-01-14,-78598.48164566411
2019-01-21,-330204.7384444447
2019-01-28,274445.8277245083
2019-02-04,748119.8929068601
2019-02-11,-397511.3557752045
2019-02-18,-446607.92470908933
2019-02-25,1495904.841794007
2019-03-04,-1473718.1648006798
2019-03-11,-1050660.8992509888
2019-03-18,388382.87288865517
2019-03-25,1944087.3357022298
2019-06-17,-3316104.3680933677
2019-06-24,-1154993.6538367677
2019-07-08,-2933949.586199799
2019-07-15,-1704407.771761991
2019-07-22,1096879.8276683372
2019-08-12,-3556211.6174477255
2019-08-19,660244.2496906542
2019-08-26,2538585.252149208
2019-09-02,6833879.451851146
2019-09-09,4480150.981197129
2019-09-16,4672229.543603149
2019-09-23,-2227846.5620896397
2019-10-07,-2748115.657493555
2019-10-14,-962314.5392550343
2019-10-21,-157391.55662254352
2019-10-28,-2407692.2617568444
2019-11-04,-1304187.6766303624
2019-11-11,-436235.38656780444
2019-11-18,1343952.8297318798
2019-12-02,1028965.597811027
2019-12-09,492916.8001254248
2019-12-16,589056.4210383679
2019-12-23,-957918.0838280037
2019-12-30,1127177.8825160144
2020-01-06,12272.566391979744
2020-01-20,2592682.174988875
2020-01-27,32827.42742314215
2020-02-03,680477.8551729686
2020-02-10,1566401.8378032
2020-02-17,279556.8864557882
2020-02-24,-30846.760531173008
2020-03-02,-680642.7419313464
2020-03-23,596941.3334774533
2020-03-30,1176930.671061421
2020-04-06,-1267263.5022746315
2020-04-13,-56764.913985138504
2020-04-20,1887356.3285973882
2020-04-27,-2661985.907220565
2020-05-11,104641.82110961988
2020-05-18,-1763766.0822207115
2020-05-25,1361047.2979629417
2020-06-01,4740159.477846522
2020-06-08,1868975.8528705952
2020-06-15,2585185.733475182
2020-06-22,978795.3210709584
2020-06-29,635155.7516556082
2020-07-06,-1024865.373860438
2020-07-13,766878.8471263621
2020-07-20,2335508.1155275935
2020-07-27,3790498.0842108615
2020-08-03,3168034.776320931
2020-08-10,3683346.20177337
2020-08-17,3516575.6293196543
2020-09-07,6103609.891964637
2020-09-14,1309045.527988888
2020-09-21,1197342.6327527964
2020-09-28,1979541.2932276286
2020-10-05,7126834.860437489
2020-10-12,1988269.250945429
2020-10-19,-1939915.9063734883
2020-10-26,-532883.5691468945
2020-11-02,2057718.1174522853
2020-11-09,1866511.8682765
2020-11-16,5478036.526545425
2020-11-30,3829634.2694467017
2020-12-07,1949891.3612162229
2020-12-14,1074778.5464694828
2020-12-21,-192016.24564531195
2020-12-28,1936225.9078037706
2021-01-04,3018813.019878998
2021-01-11,2993139.025708088
2021-01-25,-1449650.6145272506
2021-02-01,-613021.2386466183
2021-02-08,-1068801.6751082886
2021-02-15,-524082.0078670976
2021-02-22,2966902.053232173
2021-03-01,1979553.9348168834
2021-03-08,-1773791.9256481174
2021-03-15,628847.8832856108
2021-03-22,598755.8558426287
2021-03-29,2233986.5806835396
2021-04-05,-607365.5949484135
2021-04-12,-911999.1108111376
2021-04-19,2438900.2696439023
2021-04-26,710084.4804458903
2021-05-03,-2998315.710031491
2021-05-10,-1426115.4401527783
2021-05-17,-83392.79042761186
2021-05-24,368877.41016639787
2021-05-31,388473.24921367445
2021-06-07,3033319.101795749
2021-06-14,5297756.244361729
2021-06-21,31924.552453737895
2021-06-28,3361731.832801101
2021-07-05,2706493.5269689774
2021-07-05,0.0
2021-07-12,5664263.798068951
2021-07-12,0.0
2021-07-19,3423209.1408584025
2021-07-19,0.0
2021-07-26,-1458913.8227112705
2021-07-26,0.0
2021-08-02,-3614517.847907468
2021-08-09,3136996.4817696186
2021-08-16,1551988.571643145
2021-08-23,-999128.341382227
2021-08-30,3584292.881604836
2021-09-06,-1128938.1102429645
2021-09-13,-681779.1598050353
2021-09-20,6523919.971692198
2021-09-27,6655008.228162118
2021-10-04,5210878.655779098
2021-10-11,2350554.0839345646
2021-10-18,-1380431.6436867502
2021-10-25,-2247665.4508249736
2021-11-01,104236.24453376734
2021-11-08,1203371.0673904563
2021-11-15,875283.4134584978
2021-11-22,668079.1441946075
2021-12-06,-590395.4151512666
2021-12-13,2257337.814270039
2021-12-20,758729.9822541333
2021-12-27,-1844737.7236378917
