date,nwvf_time_integral,SO4,days_diff
1993-01-03,,0.45599999999999996,2.0
1993-01-10,,1.332,7.0
1993-01-17,,1.2189999999999999,7.0
1993-01-24,,1.728,7.0
1993-01-31,,1.472,7.0
1993-02-07,,1.794,7.0
1993-02-14,,1.874,7.0
1993-02-21,,2.508,7.0
1993-02-28,,2.657,7.0
1993-03-07,,1.478,7.0
1993-03-14,,0.206,1.0
1994-01-02,-208205.33905593294,0.44999999999999996,300.0
1994-01-09,-517864.7081183533,3.05,7.0
1994-01-16,-1009844.5643075234,1.7229999999999999,7.0
1994-01-23,1490858.1061528693,1.353,7.0
1994-01-30,-1035586.0646231495,2.496,7.0
1994-02-06,1155277.899041633,0.731,7.0
1994-02-13,3096769.144961099,0.297,7.0
1994-02-20,1068460.8541438654,0.526,7.0
1994-02-27,-897873.8823327242,1.8679999999999999,7.0
1994-03-06,2070130.5930066672,0.753,7.0
1994-03-13,1041507.8007036713,0.9430000000000001,2.0
1995-01-01,-964592.6256772147,0.377,299.0
1995-01-08,1884296.5109282003,1.399,7.0
1995-01-15,1174592.4034705411,0.794,7.0
1995-01-22,2778964.553035781,0.802,7.0
1995-01-29,-693486.5274805163,1.699,7.0
1995-02-05,643499.7373665454,1.339,7.0
1995-02-12,-2013509.812310561,2.458,7.0
1995-02-19,329392.8988939481,1.364,7.0
1995-02-26,60198.93663919736,2.268,7.0
1995-03-05,-98029.86732728312,2.558,7.0
1995-03-12,-70873.74790248711,0.415,3.0
1996-01-07,-586524.9108375505,1.938,305.0
1996-01-14,4559406.869636652,0.131,7.0
1996-01-21,6236320.01437378,0.20700000000000002,7.0
1996-01-28,2320479.4502959154,0.5750000000000001,7.0
1996-02-04,-975436.3729579401,1.549,7.0
1996-02-11,590564.2663492154,0.798,7.0
1996-02-18,-144526.8450602778,2.021,7.0
1996-02-25,2616011.533135936,0.694,7.0
1996-03-03,1763910.3276341339,1.4329999999999998,7.0
1996-03-10,159375.97706727803,0.555,4.0
1997-01-05,22229228.68035963,1.208,304.0
1997-01-12,-958534.1951509332,1.345,7.0
1997-01-19,-381093.1161306789,1.393,7.0
1997-01-26,2725522.0073076207,0.724,7.0
1997-02-02,1355766.8457118578,1.315,7.0
1997-02-09,-424374.5319310579,2.459,7.0
1997-02-16,-208338.449297423,2.221,7.0
1997-02-23,2859526.7458094438,1.267,7.0
1997-03-02,1069458.004810857,4.064,7.0
1997-03-09,2650819.557155445,0.5429999999999999,6.0
1998-01-04,1918648.848064818,0.658,302.0
1998-01-11,263553.6130785825,0.919,7.0
1998-01-18,-436997.8361959437,2.491,7.0
1998-01-25,815204.9321095619,1.923,7.0
1998-02-01,-994079.8933750817,2.1879999999999997,7.0
1998-02-08,153510.13528564377,1.492,7.0
1998-02-15,1018076.6353533661,1.162,7.0
1998-02-22,-16690.743740988226,1.545,7.0
1998-03-01,-129099.65140352087,3.3289999999999997,7.0
1998-03-08,-1318569.6920381566,3.528,7.0
1999-01-03,259379.65252721307,0.405,301.0
1999-01-10,-557347.9619128645,1.173,7.0
1999-01-17,2001921.9500632815,0.954,7.0
1999-01-24,693491.8225984053,1.358,7.0
1999-01-31,590848.0136753126,1.0110000000000001,7.0
1999-02-07,958729.0917408618,1.795,7.0
1999-02-14,360970.1832308382,2.259,7.0
1999-02-21,1289395.5009086998,1.428,7.0
1999-02-28,2675172.809088899,2.013,7.0
1999-03-07,341382.2637674182,2.96,7.0
1999-03-14,125332.60594921907,0.199,1.0
2000-01-02,3798520.6923723198,0.306,300.0
2000-01-09,2104356.890709829,1.032,7.0
2000-01-16,468552.2933432293,1.022,7.0
2000-01-23,-1352595.97958206,1.109,7.0
2000-01-30,-401919.5958822919,1.959,7.0
2000-02-06,272546.70605469716,0.221,1.0
2000-02-13,459486.7982208616,0.381,13.0
2000-02-20,-124366.64445321712,1.557,7.0
2000-02-27,1634624.4515617697,0.93,7.0
2000-03-05,-1007781.4313791054,1.149,7.0
2000-03-12,12512.51258655751,0.95,2.0
2001-01-07,253661.274361376,1.117,306.0
2001-01-14,1294971.661776376,1.065,7.0
2001-01-21,1312022.9057646194,1.6099999999999999,7.0
2001-01-28,2180958.4207030274,1.214,7.0
2001-02-04,2187229.821341375,0.998,7.0
2001-02-11,547290.5752221602,1.508,7.0
2001-02-18,1747615.2087031922,0.306,7.0
2001-02-25,18313.7251145598,1.181,7.0
2001-03-04,-862940.8663423244,1.159,7.0
2001-03-11,-357600.715177644,2.162,4.0
2002-01-06,1106848.1594170532,0.167,304.0
2002-01-13,2790604.038978887,0.315,7.0
2002-01-20,-418467.92247646546,1.0670000000000002,6.0
2002-01-27,-1183299.6594240258,1.118,8.0
2002-02-03,-938694.020210163,0.975,7.0
2002-02-10,386656.86546743417,0.9530000000000001,7.0
2002-02-17,842388.3529518872,1.176,7.0
2002-02-24,-690911.5240545357,2.123,7.0
2002-03-03,-291759.32717520493,1.668,7.0
2002-03-10,-370493.5165139013,0.52,5.0
2003-01-05,777476.3157987748,0.353,303.0
2003-01-12,-617053.0434810981,0.9810000000000001,7.0
2003-01-19,-1114925.3721564356,1.627,7.0
2003-01-26,-198013.55153134285,1.973,7.0
2003-02-02,-510260.92812516115,2.14,7.0
2003-02-09,3037930.1888672565,2.051,7.0
2003-02-16,2584034.4936866644,1.782,7.0
2003-02-23,1882108.3866098472,1.226,7.0
2003-03-02,1150936.7575390567,1.4809999999999999,7.0
2003-03-09,383912.09874354454,1.4020000000000001,6.0
2004-01-04,-224113.38251632563,1.701,302.0
2004-01-11,2092239.4115207326,3.9819999999999998,7.0
2004-01-18,-453692.7012344583,2.301,7.0
2004-01-25,1615653.8355417366,3.5669999999999997,7.0
2004-02-01,227664.86505466246,3.327,7.0
2004-02-08,-573774.8711546534,1.896,7.0
2004-02-15,840681.4920774065,1.439,7.0
2004-02-22,966864.8258593983,1.376,7.0
2004-02-29,-1025356.8063474313,1.3820000000000001,7.0
2004-03-07,1671781.3438651336,0.65,7.0
2005-01-02,2586809.550262602,0.44899999999999995,301.0
2005-01-09,576143.7858851454,1.0,7.0
2005-01-16,-291089.72612774104,2.568,7.0
2005-01-23,1804761.2387185039,1.198,7.0
2005-01-30,2443636.9615942356,1.3410000000000002,7.0
2005-02-06,1150194.2233521144,0.5469999999999999,7.0
2005-02-13,3263617.980239028,0.934,7.0
2005-02-20,2301051.6833854113,1.416,7.0
2005-02-27,-896211.903747741,1.087,7.0
2005-03-06,-941133.6587067907,1.1720000000000002,7.0
2005-03-13,-462922.87048553117,0.23,2.0
2006-01-01,3385390.5252626427,0.169,299.0
2006-01-08,5466323.596803054,0.248,7.0
2006-01-15,4564785.563767761,0.102,7.0
2006-01-22,4407973.281248869,0.554,6.0
2006-01-29,2242213.388999756,0.401,8.0
2006-02-05,-16917.114170046385,0.092,1.0
2006-02-12,2466636.9133883473,0.852,13.0
2006-02-19,1186063.5093705184,0.872,7.0
2006-02-26,222272.56262453226,0.539,7.0
2006-03-05,-2229366.5784158777,2.317,7.0
2006-03-12,96018.0647122202,0.5569999999999999,3.0
2007-01-07,2302355.3523606705,0.869,305.0
2007-01-14,1144143.9982397407,0.46099999999999997,7.0
2007-01-21,-1322353.5404651612,1.502,7.0
2007-01-28,-1025077.0740040243,-0.007000000000000006,6.0
2007-02-04,672863.941574934,0.581,8.0
2007-02-11,-1283554.8734623617,0.8049999999999999,7.0
2007-02-18,1192416.3860973325,0.886,7.0
2007-02-25,114661.44424768013,0.752,7.0
2007-03-04,540202.0233581987,0.32699999999999996,7.0
2007-03-11,1587855.5442971915,0.105,4.0
2008-01-06,5890831.861178824,0.26,304.0
2008-01-13,590528.1564860849,0.28400000000000003,7.0
2008-01-20,1552971.5499034328,0.484,7.0
2008-01-27,500958.32768006565,0.639,7.0
2008-02-03,-367702.3477212178,0.271,7.0
2008-02-10,3518924.615537453,0.55,7.0
2008-02-17,1971073.6378002656,0.436,7.0
2008-02-24,1256431.0278522656,0.9279999999999999,7.0
2008-03-02,-582181.6274976956,2.247,7.0
2008-03-09,-147606.2298879073,1.665,5.0
2009-01-04,-606727.8616278331,0.753,303.0
2009-01-11,-34353.25214135472,1.319,7.0
2009-01-18,1528930.7160254568,1.4929999999999999,7.0
2009-01-25,2432426.500167419,0.833,7.0
2009-02-01,4053640.746876248,0.689,7.0
2009-02-08,-1155904.2061316315,2.403,7.0
2009-02-15,-481912.37104142434,1.24,7.0
2009-02-22,3009103.5728895706,0.267,6.0
2009-03-01,12616.480362891903,0.759,8.0
2009-03-08,2065321.7405875227,0.728,7.0
2010-01-03,-1207142.1789515226,0.5,301.0
2010-01-10,-339944.83431635017,1.05,7.0
2010-01-17,1927855.732623918,0.53,7.0
2010-01-24,5151118.549602196,0.29,7.0
2010-01-31,2511444.2317549605,1.34,7.0
2010-02-07,573355.8623092623,1.87,7.0
2010-02-14,-35552.608107539854,1.51,7.0
2010-02-21,-1380738.9063441097,1.3800000000000001,7.0
2010-02-28,-851206.3529453584,1.5899999999999999,7.0
2010-03-07,711114.8849993222,0.85,7.0
2010-03-14,448149.5351471193,0.17,1.0
2011-01-02,1115207.8419616339,0.51,300.0
2011-01-09,-1258200.3820978925,1.36,7.0
2011-01-16,-717027.3127221311,0.63,7.0
2011-01-23,2630991.614230381,0.15000000000000002,7.0
2011-01-30,-292789.7619383171,0.09,7.0
2011-02-06,903381.4544453176,1.77,7.0
2011-02-13,498948.64613312634,0.99,7.0
2011-02-20,1083590.9472149194,0.9299999999999999,7.0
2011-02-27,3113634.476253543,0.22,5.0
2011-03-06,3768337.996383758,0.38,9.0
2011-03-13,365840.2125762185,0.01,1.0
2012-01-01,469474.9666913197,0.05,300.0
2012-01-08,1652011.9168001476,0.68,7.0
2012-01-15,1790617.5916304523,0.53,7.0
2012-01-22,2269685.678289929,0.21,7.0
2012-01-29,2807174.304191398,0.14,7.0
2012-02-05,5905373.971624952,0.64,7.0
2012-02-12,3986325.5157199423,0.27,7.0
2012-02-19,634356.2542118635,0.66,7.0
2012-02-26,385837.1693667405,1.3900000000000001,7.0
2012-03-04,2450656.6687922655,1.42,7.0
2012-03-11,2084070.9324326755,0.18,3.0
2013-01-06,2319018.6554000755,0.291,305.0
2013-01-13,1112208.2147564315,1.156,7.0
2013-01-20,619026.3467635174,1.0150000000000001,7.0
2013-01-27,-1371674.271035717,2.089,7.0
2013-02-03,-125211.21183504982,2.163,7.0
2013-02-10,920705.8938669361,0.775,7.0
2013-02-17,1624156.9344763996,0.18,7.0
2013-02-24,267418.55474445317,0.847,7.0
2013-03-03,-244982.18777277117,1.461,7.0
2013-03-10,-937021.5542185059,1.172,5.0
2014-01-05,511739.9708297554,0.17,303.0
2014-01-12,-36759.626875300135,0.16,7.0
2014-01-26,3703948.3206206146,0.08,14.0
2014-02-02,1625583.977026076,0.33999999999999997,7.0
2014-02-09,1537925.083617694,0.61,7.0
2014-02-16,2062888.4391522733,0.39,7.0
2014-02-23,36350.73246322364,0.92,7.0
2014-03-02,591299.0529150958,0.43,7.0
2014-03-09,2506934.5934372223,0.09,6.0
2015-01-04,857429.9653553548,0.04,302.0
2015-01-11,2811794.788797271,0.05,6.0
2015-01-18,-583173.8974132291,0.07,8.0
2015-01-25,2284840.098286923,0.09,7.0
2015-02-01,92284.04192411421,0.07,7.0
2015-02-08,1036503.7263595808,0.44,7.0
2015-02-15,362427.31694581953,2.11,7.0
2015-02-22,2640235.98958357,2.02,7.0
2015-03-01,1658967.966682911,1.19,7.0
2015-03-08,3631785.6685788287,0.19999999999999998,7.0
2016-01-03,7920596.386392099,,
2016-01-10,236266.7978628913,0.8999999999999999,7.0
2016-01-17,-752956.6881182832,2.0,7.0
2016-01-24,1284176.8506918494,2.1,7.0
2016-01-31,2492856.770918514,4.3,7.0
2016-02-07,-1703182.1975695982,5.3999999999999995,7.0
2016-02-14,696135.2152212926,3.0999999999999996,7.0
2016-02-21,2721476.5941741196,0.7,7.0
2016-02-28,-1007165.7848204867,4.5,7.0
2016-03-06,1146281.2424851651,1.4,7.0
2016-03-13,398325.1371690873,0.1,1.0
2017-01-01,406461.93095025304,0.1,300.0
2017-01-08,1202712.3615803493,0.6000000000000001,7.0
2017-01-15,-21058.768373214203,1.2000000000000002,7.0
2017-01-22,1228514.6998347417,1.7000000000000002,7.0
2017-01-29,2048146.9982646927,3.6999999999999997,7.0
2017-02-05,2136261.4664315763,2.0,7.0
2017-02-12,4367888.446987607,0.30000000000000004,7.0
2017-02-19,-138082.98026242014,0.7000000000000001,7.0
2017-02-26,4975.978179589612,6.1000000000000005,7.0
2017-03-05,-1248042.2586142472,0.5,7.0
2017-03-12,604908.2349886138,0.7,3.0
2018-01-07,-1444593.6668159831,1.5,305.0
2018-01-14,3479526.7302325116,1.9,7.0
2018-01-21,3236294.5038335426,1.3,7.0
2018-01-28,130818.35505359709,2.1,7.0
2018-02-04,884563.4949108224,2.1,7.0
2018-02-11,5054968.852598993,0.7000000000000001,7.0
2018-02-18,2715785.717855421,1.3,7.0
2018-02-25,3623735.3186356574,0.8,7.0
2018-03-04,368948.7654310407,1.5,7.0
2018-03-11,-680803.0594755927,1.1,4.0
2019-01-06,313591.3669230585,1.3,304.0
2019-01-13,-50240.50611316826,0.9,7.0
2019-01-20,-745758.7211497866,5.0,7.0
2019-01-27,461014.4361008417,2.9,7.0
2019-02-03,537790.9062854166,2.3,7.0
2019-02-10,-109525.74865076032,4.3,7.0
2019-02-17,-295897.305092674,1.8,7.0
2019-02-24,1263142.5974741213,2.0,7.0
2019-03-03,-1242730.281399959,4.4,7.0
2019-03-10,-986633.4131533703,2.2,5.0
2020-01-05,753739.0816544334,0.766,303.0
2020-01-12,2753198.5140359756,0.583,7.0
2020-01-19,-446569.1842799595,1.274,7.0
2020-01-26,687178.367470914,0.9,7.0
2020-02-02,695939.4878651587,0.416,7.0
2020-02-09,1252771.8797565463,0.402,7.0
2020-02-16,345720.26898232946,1.435,7.0
2020-02-23,299973.10684063926,1.724,7.0
2020-03-01,-781408.3421262269,1.129,7.0
2020-03-08,506235.8949066902,0.37,6.0
2021-01-10,4855513.040972527,0.029000000000000005,307.0
2021-01-17,1700491.4213537879,0.41700000000000004,9.0
2021-01-24,-1753864.4203314297,0.337,7.0
2021-01-31,-728408.961949469,0.196,7.0
2021-02-07,-875214.5214447023,0.524,7.0
2021-02-14,-1033084.3333241163,0.192,7.0
2021-02-21,2768685.2242484675,0.509,7.0
2021-02-28,2151237.0358264735,0.397,7.0
2021-03-07,-1490371.8424259678,0.642,7.0
2021-03-14,-65922.07108680042,0.157,1.0
2022-01-02,-1286043.6079179202,0.178,300.0
2022-01-09,-102524.65410146854,1.924,7.0
2022-01-16,715401.493962442,0.7959999999999999,7.0
2022-01-23,1286857.1325295211,0.132,7.0
2022-01-30,329077.83313428744,0.552,7.0
2022-02-06,260632.51942280435,0.058,7.0
2022-02-13,377096.78646556777,0.06,7.0
2022-02-20,-708804.0071311907,1.756,7.0
2022-02-27,-56389.94402725971,1.967,7.0
2022-03-06,1058226.4930464916,1.765,7.0
2022-03-13,615054.5325443698,0.038,2.0
